ID_Venta,Marca,Pais_Origen,Tipo_Carroceria,Tipo_Combustible,Caballos_Fuerza,Precio_Catalogo_Original,Sede,Ciudad_Sede,Precio_Construccion,Precio_Publico,Cantidad_Vendida,Anio_Venta
42,Honda,Japon,sedan,gas,100.0,10345.0,DriveHub Caribe,Barranquilla,7423.0,11632.0,153,2024
43,Isuzu,Japon,sedan,gas,78.0,6785.0,VelocityMotors,Bucaramanga,4649.0,7829.0,189,2026
44,Isuzu,Japon,hatchback,gas,90.0,11048.0,DriveHub Caribe,Barranquilla,7701.0,12178.0,150,2024
45,Jaguar,Reino Unido,sedan,gas,176.0,32250.0,VelocityMotors,Bucaramanga,19086.0,38394.0,72,2024
46,Jaguar,Reino Unido,sedan,gas,176.0,35550.0,AutoPlaza Norte,Bogota,23402.0,37536.0,57,2024
47,Jaguar,Reino Unido,sedan,gas,262.0,36000.0,MotorCenter Sur,Medellin,24810.0,40057.0,58,2025
48,Mazda,Japon,hatchback,gas,68.0,5195.0,CarWorld Pacifico,Cali,3095.0,6209.0,188,2026
49,Mazda,Japon,hatchback,gas,68.0,6095.0,AutoPlaza Norte,Bogota,3566.0,6901.0,164,2025
50,Mazda,Japon,hatchback,gas,68.0,6795.0,CarWorld Pacifico,Cali,5072.0,7566.0,190,2025
51,Mazda,Japon,sedan,gas,68.0,6695.0,PrimeAuto Andino,Pereira,4374.0,7601.0,174,2026
52,Mazda,Japon,sedan,gas,68.0,7395.0,MotorCenter Sur,Medellin,4453.0,8404.0,194,2025
53,Mazda,Japon,hatchback,gas,101.0,10945.0,MotorCenter Sur,Medellin,8201.0,12693.0,158,2024
54,Mazda,Japon,hatchback,gas,101.0,11845.0,AutoPlaza Norte,Bogota,8802.0,12664.0,160,2024
55,Mazda,Japon,hatchback,gas,101.0,13645.0,MotorCenter Sur,Medellin,9028.0,14839.0,178,2024
56,Mazda,Japon,hatchback,gas,135.0,15645.0,VelocityMotors,Bucaramanga,11367.0,17790.0,176,2024
57,Mazda,Japon,hatchback,gas,84.0,8845.0,MotorCenter Sur,Medellin,5199.0,10438.0,182,2025
58,Mazda,Japon,sedan,gas,84.0,8495.0,CarWorld Pacifico,Cali,5146.0,9636.0,169,2026
59,Mazda,Japon,hatchback,gas,84.0,10595.0,CarWorld Pacifico,Cali,7311.0,11504.0,161,2024
60,Mazda,Japon,sedan,gas,84.0,10245.0,CarWorld Pacifico,Cali,7370.0,11802.0,153,2025
61,Mazda,Japon,sedan,diesel,64.0,10795.0,CarWorld Pacifico,Cali,7786.0,12533.0,153,2025
62,Mazda,Japon,hatchback,gas,84.0,11245.0,VelocityMotors,Bucaramanga,7094.0,12209.0,159,2024
63,Mazda,Japon,sedan,gas,120.0,18280.0,DriveHub Caribe,Barranquilla,13300.0,20230.0,160,2026
64,Mazda,Japon,sedan,diesel,72.0,18344.0,PrimeAuto Andino,Pereira,13211.0,20731.0,126,2025
65,Mercedes-Benz,Alemania,sedan,diesel,123.0,25552.0,AutoPlaza Norte,Bogota,18835.0,28733.0,78,2024
66,Mercedes-Benz,Alemania,wagon,diesel,123.0,28248.0,CarWorld Pacifico,Cali,19973.0,31311.0,87,2026
67,Mercedes-Benz,Alemania,hardtop,diesel,123.0,28176.0,MotorCenter Sur,Medellin,19267.0,30843.0,91,2025
68,Mercedes-Benz,Alemania,sedan,diesel,123.0,31600.0,CarWorld Pacifico,Cali,21050.0,33654.0,77,2025
69,Mercedes-Benz,Alemania,sedan,gas,155.0,34184.0,MotorCenter Sur,Medellin,21346.0,36167.0,78,2025
70,Mercedes-Benz,Alemania,convertible,gas,155.0,35056.0,PrimeAuto Andino,Pereira,25872.0,41849.0,44,2025
71,Mercedes-Benz,Alemania,sedan,gas,184.0,40960.0,PrimeAuto Andino,Pereira,30504.0,48213.0,29,2026
72,Mercedes-Benz,Alemania,hardtop,gas,184.0,45400.0,PrimeAuto Andino,Pereira,27548.0,50087.0,1,2023
73,Mercury,Estados Unidos,hatchback,gas,175.0,16503.0,MotorCenter Sur,Medellin,10085.0,19697.0,160,2024
74,Mitsubishi,Japon,hatchback,gas,68.0,5389.0,CarWorld Pacifico,Cali,3487.0,6206.0,191,2023
75,Mitsubishi,Japon,hatchback,gas,68.0,6189.0,PrimeAuto Andino,Pereira,3959.0,6946.0,191,2026
76,Mitsubishi,Japon,hatchback,gas,68.0,6669.0,VelocityMotors,Bucaramanga,4994.0,7496.0,171,2024
77,Mitsubishi,Japon,hatchback,gas,102.0,7689.0,MotorCenter Sur,Medellin,4499.0,8170.0,187,2026
78,Mitsubishi,Japon,hatchback,gas,116.0,9959.0,MotorCenter Sur,Medellin,5513.0,10594.0,180,2025
79,Mitsubishi,Japon,hatchback,gas,88.0,8499.0,CarWorld Pacifico,Cali,5514.0,9692.0,156,2026
80,Mitsubishi,Japon,hatchback,gas,145.0,12629.0,MotorCenter Sur,Medellin,7398.0,14309.0,130,2026
81,Mitsubishi,Japon,hatchback,gas,145.0,14869.0,MotorCenter Sur,Medellin,9268.0,16087.0,152,2026
82,Mitsubishi,Japon,hatchback,gas,145.0,14489.0,PrimeAuto Andino,Pereira,10125.0,17270.0,136,2026
83,Mitsubishi,Japon,sedan,gas,88.0,6989.0,CarWorld Pacifico,Cali,4852.0,8158.0,184,2025
84,Mitsubishi,Japon,sedan,gas,88.0,8189.0,PrimeAuto Andino,Pereira,5008.0,8738.0,158,2025
85,Mitsubishi,Japon,sedan,gas,116.0,9279.0,PrimeAuto Andino,Pereira,6110.0,11039.0,145,2024
86,Mitsubishi,Japon,sedan,gas,116.0,9279.0,CarWorld Pacifico,Cali,6048.0,11099.0,171,2024
87,Nissan,Japon,sedan,gas,69.0,5499.0,AutoPlaza Norte,Bogota,3724.0,6595.0,181,2025
88,Nissan,Japon,sedan,diesel,55.0,7099.0,PrimeAuto Andino,Pereira,4260.0,7513.0,151,2025
89,Nissan,Japon,sedan,gas,69.0,6649.0,VelocityMotors,Bucaramanga,4441.0,7717.0,202,2024
90,Nissan,Japon,sedan,gas,69.0,6849.0,VelocityMotors,Bucaramanga,5108.0,7752.0,162,2025
91,Nissan,Japon,wagon,gas,69.0,7349.0,MotorCenter Sur,Medellin,4757.0,8495.0,217,2026
92,Nissan,Japon,sedan,gas,69.0,7299.0,VelocityMotors,Bucaramanga,5337.0,8724.0,168,2025
93,Nissan,Japon,hatchback,gas,69.0,7799.0,MotorCenter Sur,Medellin,4967.0,8994.0,182,2026
94,Nissan,Japon,sedan,gas,69.0,7499.0,AutoPlaza Norte,Bogota,4649.0,8815.0,202,2026
95,Nissan,Japon,wagon,gas,69.0,7999.0,CarWorld Pacifico,Cali,5431.0,9439.0,197,2026
96,Nissan,Japon,hardtop,gas,69.0,8249.0,CarWorld Pacifico,Cali,5641.0,9699.0,203,2025
97,Nissan,Japon,hatchback,gas,97.0,8949.0,CarWorld Pacifico,Cali,6469.0,9968.0,150,2026
98,Nissan,Japon,sedan,gas,97.0,9549.0,VelocityMotors,Bucaramanga,5692.0,10345.0,154,2026
99,Nissan,Japon,sedan,gas,152.0,13499.0,AutoPlaza Norte,Bogota,8772.0,14977.0,156,2026
100,Nissan,Japon,wagon,gas,152.0,14399.0,VelocityMotors,Bucaramanga,9567.0,17045.0,156,2023
101,Nissan,Japon,sedan,gas,152.0,13499.0,VelocityMotors,Bucaramanga,9499.0,14471.0,154,2025
102,Nissan,Japon,hatchback,gas,160.0,17199.0,AutoPlaza Norte,Bogota,9609.0,19383.0,110,2024
103,Nissan,Japon,hatchback,gas,200.0,19699.0,AutoPlaza Norte,Bogota,14753.0,21373.0,134,2023
104,Nissan,Japon,hatchback,gas,160.0,18399.0,AutoPlaza Norte,Bogota,11849.0,20923.0,125,2025
105,Peugot,Francia,sedan,gas,97.0,11900.0,AutoPlaza Norte,Bogota,7210.0,14036.0,153,2026
106,Peugot,Francia,sedan,diesel,95.0,13200.0,CarWorld Pacifico,Cali,9592.0,15603.0,115,2026
107,Peugot,Francia,wagon,gas,97.0,12440.0,DriveHub Caribe,Barranquilla,8702.0,13504.0,170,2023
108,Peugot,Francia,wagon,diesel,95.0,13860.0,DriveHub Caribe,Barranquilla,10265.0,16440.0,148,2026
109,Peugot,Francia,sedan,gas,95.0,15580.0,AutoPlaza Norte,Bogota,9600.0,17742.0,168,2025
110,Peugot,Francia,sedan,diesel,95.0,16900.0,DriveHub Caribe,Barranquilla,11163.0,18633.0,136,2026
111,Peugot,Francia,wagon,gas,95.0,16695.0,DriveHub Caribe,Barranquilla,11093.0,19303.0,143,2026
112,Peugot,Francia,wagon,diesel,95.0,17075.0,AutoPlaza Norte,Bogota,12739.0,19162.0,148,2025
113,Peugot,Francia,sedan,gas,97.0,16630.0,DriveHub Caribe,Barranquilla,9397.0,18404.0,112,2024
114,Peugot,Francia,sedan,diesel,95.0,17950.0,VelocityMotors,Bucaramanga,10970.0,20746.0,168,2026
115,Peugot,Francia,sedan,gas,142.0,18150.0,MotorCenter Sur,Medellin,10676.0,19735.0,126,2024
116,Plymouth,Estados Unidos,hatchback,gas,68.0,5572.0,MotorCenter Sur,Medellin,3364.0,6127.0,195,2023
117,Plymouth,Estados Unidos,hatchback,gas,102.0,7957.0,AutoPlaza Norte,Bogota,5149.0,8873.0,186,2026
118,Plymouth,Estados Unidos,hatchback,gas,68.0,6229.0,CarWorld Pacifico,Cali,3890.0,6777.0,173,2024
119,Plymouth,Estados Unidos,sedan,gas,68.0,6692.0,AutoPlaza Norte,Bogota,4209.0,7433.0,210,2026
120,Plymouth,Estados Unidos,sedan,gas,68.0,7609.0,CarWorld Pacifico,Cali,5470.0,8642.0,182,2024
121,Plymouth,Estados Unidos,wagon,gas,88.0,8921.0,MotorCenter Sur,Medellin,6566.0,10359.0,168,2026
122,Plymouth,Estados Unidos,hatchback,gas,145.0,12764.0,AutoPlaza Norte,Bogota,7200.0,14871.0,155,2024
123,Porsche,Alemania,hatchback,gas,143.0,22018.0,PrimeAuto Andino,Pereira,13030.0,25836.0,120,2026
124,Porsche,Alemania,hardtop,gas,207.0,32528.0,VelocityMotors,Bucaramanga,22257.0,37786.0,60,2026
125,Porsche,Alemania,hardtop,gas,207.0,34028.0,DriveHub Caribe,Barranquilla,21156.0,39206.0,67,2023
126,Porsche,Alemania,convertible,gas,207.0,37028.0,CarWorld Pacifico,Cali,22248.0,40199.0,25,2025
127,Renault,Francia,wagon,gas,,9295.0,PrimeAuto Andino,Pereira,5661.0,10318.0,160,2026
128,Renault,Francia,hatchback,gas,,9895.0,DriveHub Caribe,Barranquilla,6081.0,11099.0,136,2025
129,Saab,Suecia,hatchback,gas,110.0,11850.0,DriveHub Caribe,Barranquilla,8529.0,12590.0,192,2024
130,Saab,Suecia,sedan,gas,110.0,12170.0,AutoPlaza Norte,Bogota,7026.0,13743.0,187,2025
131,Saab,Suecia,hatchback,gas,110.0,15040.0,DriveHub Caribe,Barranquilla,10404.0,16776.0,154,2025
132,Saab,Suecia,sedan,gas,110.0,15510.0,VelocityMotors,Bucaramanga,10245.0,18152.0,124,2026
133,Saab,Suecia,hatchback,gas,160.0,18150.0,PrimeAuto Andino,Pereira,11059.0,21720.0,161,2025
134,Saab,Suecia,sedan,gas,160.0,18620.0,DriveHub Caribe,Barranquilla,11804.0,21104.0,118,2025
135,Subaru,Japon,hatchback,gas,69.0,5118.0,AutoPlaza Norte,Bogota,3077.0,5622.0,187,2024
136,Subaru,Japon,hatchback,gas,73.0,7053.0,VelocityMotors,Bucaramanga,4742.0,7452.0,185,2025
137,Subaru,Japon,hatchback,gas,73.0,7603.0,MotorCenter Sur,Medellin,4306.0,9038.0,183,2025
138,Subaru,Japon,sedan,gas,82.0,7126.0,PrimeAuto Andino,Pereira,3927.0,8465.0,188,2023
139,Subaru,Japon,sedan,gas,82.0,7775.0,DriveHub Caribe,Barranquilla,5253.0,8459.0,189,2026
140,Subaru,Japon,sedan,gas,94.0,9960.0,AutoPlaza Norte,Bogota,5865.0,11497.0,164,2025
141,Subaru,Japon,sedan,gas,82.0,9233.0,MotorCenter Sur,Medellin,5209.0,9799.0,183,2025
142,Subaru,Japon,sedan,gas,111.0,11259.0,MotorCenter Sur,Medellin,7086.0,12103.0,161,2026
143,Subaru,Japon,wagon,gas,82.0,7463.0,CarWorld Pacifico,Cali,4180.0,8079.0,189,2025
144,Subaru,Japon,wagon,gas,94.0,10198.0,VelocityMotors,Bucaramanga,7417.0,11158.0,175,2026
145,Subaru,Japon,wagon,gas,82.0,8013.0,DriveHub Caribe,Barranquilla,4451.0,9611.0,185,2025
146,Subaru,Japon,wagon,gas,111.0,11694.0,AutoPlaza Norte,Bogota,7786.0,13501.0,168,2023
147,Toyota,Japon,hatchback,gas,62.0,5348.0,CarWorld Pacifico,Cali,3410.0,5924.0,182,2025
148,Toyota,Japon,hatchback,gas,62.0,6338.0,VelocityMotors,Bucaramanga,4338.0,7356.0,190,2025
149,Toyota,Japon,hatchback,gas,62.0,6488.0,CarWorld Pacifico,Cali,3994.0,7703.0,191,2026
150,Toyota,Japon,wagon,gas,62.0,6918.0,PrimeAuto Andino,Pereira,4019.0,8259.0,160,2023
151,Toyota,Japon,wagon,gas,62.0,7898.0,VelocityMotors,Bucaramanga,5895.0,8361.0,175,2023
152,Toyota,Japon,wagon,gas,62.0,8778.0,VelocityMotors,Bucaramanga,6301.0,9736.0,182,2024
153,Toyota,Japon,sedan,gas,70.0,6938.0,DriveHub Caribe,Barranquilla,5010.0,7396.0,208,2024
154,Toyota,Japon,hatchback,gas,70.0,7198.0,VelocityMotors,Bucaramanga,4319.0,7920.0,193,2026
155,Toyota,Japon,sedan,diesel,56.0,7898.0,CarWorld Pacifico,Cali,4405.0,8494.0,205,2024
156,Toyota,Japon,hatchback,diesel,56.0,7788.0,VelocityMotors,Bucaramanga,4756.0,8933.0,171,2025
157,Toyota,Japon,sedan,gas,70.0,7738.0,DriveHub Caribe,Barranquilla,5087.0,8576.0,182,2025
158,Toyota,Japon,hatchback,gas,70.0,8358.0,DriveHub Caribe,Barranquilla,5143.0,9063.0,188,2025
159,Toyota,Japon,sedan,gas,70.0,9258.0,PrimeAuto Andino,Pereira,6625.0,10090.0,137,2026
160,Toyota,Japon,sedan,gas,70.0,8058.0,CarWorld Pacifico,Cali,4870.0,8896.0,199,2025
161,Toyota,Japon,hatchback,gas,70.0,8238.0,MotorCenter Sur,Medellin,6121.0,8971.0,149,2026
162,Toyota,Japon,sedan,gas,112.0,9298.0,MotorCenter Sur,Medellin,5964.0,10395.0,186,2025
163,Toyota,Japon,hatchback,gas,112.0,9538.0,VelocityMotors,Bucaramanga,6852.0,10061.0,182,2024
164,Toyota,Japon,hardtop,gas,116.0,8449.0,PrimeAuto Andino,Pereira,4975.0,9226.0,140,2026
165,Toyota,Japon,hardtop,gas,116.0,9639.0,AutoPlaza Norte,Bogota,6094.0,10715.0,135,2024
166,Toyota,Japon,hatchback,gas,116.0,9989.0,VelocityMotors,Bucaramanga,6891.0,11392.0,188,2023
167,Toyota,Japon,hardtop,gas,116.0,11199.0,PrimeAuto Andino,Pereira,6469.0,12214.0,182,2026
168,Toyota,Japon,hatchback,gas,116.0,11549.0,CarWorld Pacifico,Cali,6659.0,12357.0,150,2023
169,Toyota,Japon,convertible,gas,116.0,17669.0,CarWorld Pacifico,Cali,13144.0,18754.0,124,2026
170,Toyota,Japon,sedan,gas,92.0,8948.0,CarWorld Pacifico,Cali,6200.0,10658.0,177,2025
171,Toyota,Japon,sedan,diesel,73.0,10698.0,CarWorld Pacifico,Cali,5972.0,11901.0,164,2026
172,Toyota,Japon,hatchback,gas,92.0,9988.0,CarWorld Pacifico,Cali,6290.0,11358.0,183,2026
173,Toyota,Japon,sedan,gas,92.0,10898.0,PrimeAuto Andino,Pereira,6939.0,12945.0,168,2025
174,Toyota,Japon,hatchback,gas,92.0,11248.0,PrimeAuto Andino,Pereira,7860.0,11950.0,188,2026
175,Toyota,Japon,hatchback,gas,161.0,16558.0,DriveHub Caribe,Barranquilla,9938.0,19563.0,148,2024
176,Toyota,Japon,hatchback,gas,161.0,15998.0,MotorCenter Sur,Medellin,9389.0,18122.0,150,2026
177,Toyota,Japon,sedan,gas,156.0,15690.0,CarWorld Pacifico,Cali,8883.0,16862.0,139,2023
178,Toyota,Japon,wagon,gas,156.0,15750.0,AutoPlaza Norte,Bogota,10012.0,17509.0,136,2025
179,Volkswagen,Alemania,sedan,diesel,52.0,7775.0,PrimeAuto Andino,Pereira,5347.0,9071.0,175,2024
180,Volkswagen,Alemania,sedan,gas,85.0,7975.0,AutoPlaza Norte,Bogota,4479.0,8948.0,204,2025
181,Volkswagen,Alemania,sedan,diesel,52.0,7995.0,AutoPlaza Norte,Bogota,5861.0,9576.0,168,2024
182,Volkswagen,Alemania,sedan,gas,85.0,8195.0,AutoPlaza Norte,Bogota,5232.0,9068.0,180,2026
183,Volkswagen,Alemania,sedan,gas,85.0,8495.0,DriveHub Caribe,Barranquilla,5080.0,9875.0,139,2026
184,Volkswagen,Alemania,sedan,diesel,68.0,9495.0,PrimeAuto Andino,Pereira,5401.0,10529.0,180,2026
185,Volkswagen,Alemania,sedan,gas,100.0,9995.0,AutoPlaza Norte,Bogota,5863.0,11738.0,199,2024
186,Volkswagen,Alemania,convertible,gas,90.0,11595.0,CarWorld Pacifico,Cali,8545.0,13165.0,145,2025
187,Volkswagen,Alemania,hatchback,gas,90.0,9980.0,VelocityMotors,Bucaramanga,6763.0,10574.0,218,2025
188,Volkswagen,Alemania,sedan,gas,110.0,13295.0,AutoPlaza Norte,Bogota,8686.0,14033.0,159,2024
189,Volkswagen,Alemania,sedan,diesel,68.0,13845.0,DriveHub Caribe,Barranquilla,9434.0,14815.0,114,2024
190,Volkswagen,Alemania,wagon,gas,88.0,12290.0,PrimeAuto Andino,Pereira,7830.0,12930.0,155,2025
191,Volvo,Suecia,sedan,gas,114.0,12940.0,DriveHub Caribe,Barranquilla,9006.0,13733.0,177,2026
192,Volvo,Suecia,wagon,gas,114.0,13415.0,AutoPlaza Norte,Bogota,7506.0,15478.0,180,2025
193,Volvo,Suecia,sedan,gas,114.0,15985.0,PrimeAuto Andino,Pereira,10601.0,18065.0,150,2025
194,Volvo,Suecia,wagon,gas,114.0,16515.0,VelocityMotors,Bucaramanga,9607.0,19198.0,159,2023
195,Volvo,Suecia,sedan,gas,162.0,18420.0,AutoPlaza Norte,Bogota,10574.0,21864.0,107,2023
196,Volvo,Suecia,wagon,gas,162.0,18950.0,DriveHub Caribe,Barranquilla,11718.0,21561.0,115,2023
197,Volvo,Suecia,sedan,gas,114.0,16845.0,MotorCenter Sur,Medellin,9574.0,19522.0,109,2026
198,Volvo,Suecia,sedan,gas,160.0,19045.0,CarWorld Pacifico,Cali,10833.0,22160.0,114,2023
199,Volvo,Suecia,sedan,gas,134.0,21485.0,DriveHub Caribe,Barranquilla,13155.0,23777.0,128,2023
200,Volvo,Suecia,sedan,diesel,106.0,22470.0,PrimeAuto Andino,Pereira,16760.0,24406.0,117,2024
201,Volvo,Suecia,sedan,gas,114.0,22625.0,AutoPlaza Norte,Bogota,13237.0,24452.0,127,2026
